RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location
758362,2014230745,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/15/2014,07/15/2014,07/15/2014,8XX BLOCK OF NW 62 ST,B,B2,3300.2006,-122.367424011,47.673809052,"(47.673809052, -122.367424011)"
758471,2014229321,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,06/01/2014,07/14/2014,32XX BLOCK OF SW AVALON WY,W,W2,9900.3007,-122.374198914,47.56407547,"(47.56407547, -122.374198914)"
758574,2014231400,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/15/2014,07/14/2014,07/15/2014,1 AV / VINE ST,D,D1,8001.1010,-122.349685669,47.615245819,"(47.615245819, -122.349685669)"
758670,2014228511,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/13/2014,07/12/2014,07/13/2014,6XX BLOCK OF NE 40 ST,U,U2,5200.2009,-122.321372986,47.655891418,"(47.655891418, -122.321372986)"
758672,2014228582,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/13/2014,07/13/2014,,36XX BLOCK OF LEARY WY NW,B,B2,4800.3050,-122.359580994,47.653652191,"(47.653652191, -122.359580994)"
758719,2014905833,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,07/07/2014,07/11/2014,100XX BLOCK OF 7 AV NW,N,N1,1400.3002,-122.364120483,47.702724457,"(47.702724457, -122.364120483)"
758720,2014905850,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,07/13/2014,07/13/2014,OCCIDENTAL AV S / S KING ST,K,K2,9300.2016,-122.332885742,47.59828949,"(47.59828949, -122.332885742)"
758721,2014905863,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,07/12/2014,07/13/2014,46XX BLOCK OF S GARDEN ST,S,S2,11101.2013,-122.273986816,47.537631989,"(47.537631989, -122.273986816)"
758750,2014229609,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,07/05/2014,07/05/2014,79XX BLOCK OF 44 PL S,S,S2,11800.5002,-122.276985168,47.53055954,"(47.53055954, -122.276985168)"
758754,2014905882,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/14/2014,07/13/2014,07/13/2014,47XX BLOCK OF SW FINDLAY ST,W,W2,10500.3019,-122.393043518,47.552185059,"(47.552185059, -122.393043518)"
758931,2015374619,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,10/26/2015,10/26/2015,,8XX BLOCK OF PINE ST,M,M2,8200.1007,-122.332595825,47.613296509,"(47.613296509, -122.332595825)"
759007,2014226266,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/11/2014,06/30/2014,07/11/2014,1XX BLOCK OF HARVARD AV E,E,E1,7402.1010,-122.32219696,47.619316101,"(47.619316101, -122.32219696)"
759018,2014226507,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/11/2014,07/11/2014,07/11/2014,28XX BLOCK OF WESTERN AV,D,D1,8001.5001,-122.352890015,47.615970612,"(47.615970612, -122.352890015)"
759069,2014227455,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/12/2014,07/12/2014,,51XX BLOCK OF S MYRTLE ST,S,S2,11102.4003,-122.268966675,47.538906097,"(47.538906097, -122.268966675)"
759074,2014905819,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/12/2014,07/12/2014,07/12/2014,9XX BLOCK OF SW HOLDEN ST,F,F1,10800.1034,-122.348175049,47.534061432,"(47.534061432, -122.348175049)"
759104,2014223965,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/10/2014,07/06/2014,07/07/2014,44XX BLOCK OF PHINNEY AV N,B,B2,4900.5021,-122.354377747,47.660812378,"(47.660812378, -122.354377747)"
759188,2014225118,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/11/2014,07/10/2014,07/10/2014,45XX BLOCK OF ROOSEVELT WY NE,U,U2,5200.5009,-122.317451477,47.662200928,"(47.662200928, -122.317451477)"
759190,2014225346,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/11/2014,07/10/2014,,7XX BLOCK OF BELLEVUE AV E,C,C1,6600.1017,-122.326576233,47.626041412,"(47.626041412, -122.326576233)"
759205,2014226094,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/11/2014,07/11/2014,07/11/2014,45XX BLOCK OF 25 AV NE,U,U3,4301.1014,-122.30090332,47.661888123,"(47.661888123, -122.30090332)"
759566,2014905764,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/09/2014,07/09/2014,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334815979,47.612369537,"(47.612369537, -122.334815979)"
759621,2014221893,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/08/2014,07/08/2014,07/08/2014,7XX BLOCK OF VIRGINIA ST,D,D2,7300.3025,-122.337028503,47.615390778,"(47.615390778, -122.337028503)"
759622,2014905716,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/08/2014,07/07/2014,07/07/2014,96XX BLOCK OF 28 AV SW,99,99,,-122.368591309,47.515903473,"(47.515903473, -122.368591309)"
759623,2014221484,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/08/2014,07/08/2014,,10XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2034,-122.345977783,47.648643494,"(47.648643494, -122.345977783)"
759624,2014905718,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/08/2014,07/08/2014,07/08/2014,UTAH AV S / S FOREST ST,O,O1,9300.3030,-122.335128784,47.577728271,"(47.577728271, -122.335128784)"
759706,2014905713,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/08/2014,07/07/2014,07/08/2014,10XX BLOCK OF E BLAINE ST,C,C1,6500.1025,-122.319564819,47.635028839,"(47.635028839, -122.319564819)"
759379,2014224341,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/10/2014,07/10/2014,,45XX BLOCK OF 39 AV S,R,R3,10100.2015,-122.283843994,47.562309265,"(47.562309265, -122.283843994)"
759771,2014220606,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/07/2014,07/07/2014,,22XX BLOCK OF N 106 ST,N,N3,1200.5011,-122.331932068,47.705928802,"(47.705928802, -122.331932068)"
759773,2014220026,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/07/2014,07/01/2014,07/01/2014,13XX BLOCK OF 4 AV,M,M3,8100.2019,-122.335319519,47.608722687,"(47.608722687, -122.335319519)"
759421,2014224260,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/10/2014,07/10/2014,07/10/2014,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505249,47.698677063,"(47.698677063, -122.33505249)"
759808,2014219796,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/07/2014,07/04/2014,07/04/2014,21XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2012,-122.332496643,47.648296356,"(47.648296356, -122.332496643)"
759811,2014219920,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/07/2014,07/04/2014,07/05/2014,N 34 ST / WOODLAND PARK AV N,B,B3,5400.3014,-122.344039917,47.648731232,"(47.648731232, -122.344039917)"
759455,2014222562,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,06/23/2014,07/04/2014,95XX BLOCK OF LAKE SHORE BV NE,L,L3,900.2023,-122.273681641,47.698589325,"(47.698589325, -122.273681641)"
759456,2014222667,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/07/2014,07/07/2014,11XX BLOCK OF NW 53 ST,B,B2,4700.2002,-122.372177124,47.667160034,"(47.667160034, -122.372177124)"
759818,2014905734,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/07/2014,07/05/2014,07/06/2014,94XX BLOCK OF 8 AV SW,F,F3,11300.2004,-122.345428467,47.518218994,"(47.518218994, -122.345428467)"
759463,2014222680,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/08/2014,,27XX BLOCK OF RAINIER AV S,R,R2,9500.4004,-122.299156189,47.579673767,"(47.579673767, -122.299156189)"
759464,2014222660,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/08/2014,07/09/2014,39XX BLOCK OF STONE WY N,B,B3,5400.4013,-122.34249115,47.654392242,"(47.654392242, -122.34249115)"
759465,2014223073,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/09/2014,,32XX BLOCK OF 22 AV W,Q,Q1,5801.1009,-122.384666443,47.649391174,"(47.649391174, -122.384666443)"
759466,2014223208,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/09/2014,,44XX BLOCK OF BAGLEY AV N,B,B3,5100.1019,-122.332557678,47.660835266,"(47.660835266, -122.332557678)"
759468,2014223272,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/09/2014,07/09/2014,07/09/2014,6XX BLOCK OF E OLIVE ST,E,E1,7402.2003,-122.323959351,47.616355896,"(47.616355896, -122.323959351)"
759982,2014905667,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/06/2014,07/05/2014,07/06/2014,3XX BLOCK OF E HARRISON ST,E,E1,7401.3008,-122.326873779,47.621982574,"(47.621982574, -122.326873779)"
760000,2014905858,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/06/2014,07/05/2014,07/06/2014,PIKE ST / BOREN AV,E,E3,8300.2014,-122.328910828,47.613464355,"(47.613464355, -122.328910828)"
760220,2014219200,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/06/2014,07/06/2014,,56XX BLOCK OF 25 AV SW,F,F1,10701.1009,-122.364334106,47.551021576,"(47.551021576, -122.364334106)"
760230,2014219021,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/06/2014,07/06/2014,07/06/2014,65XX BLOCK OF 4 AV NW,J,J2,3400.2013,-122.361495972,47.676883698,"(47.676883698, -122.361495972)"
760374,2014217613,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/05/2014,07/02/2014,07/03/2014,3XX BLOCK OF NE THORNTON PL,L,L2,1900.1008,-122.324630737,47.702308655,"(47.702308655, -122.324630737)"
760542,2014216225,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/04/2014,07/04/2014,07/04/2014,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321914673,47.708587646,"(47.708587646, -122.321914673)"
760585,2014213659,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/02/2014,07/02/2014,07/02/2014,9XX BLOCK OF DEXTER AV N,D,D2,6700.1011,-122.342315674,47.628429413,"(47.628429413, -122.342315674)"
760681,2014214750,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/03/2014,07/03/2014,,4XX BLOCK OF 11 AV,G,G1,8600.2020,-122.318107605,47.605701447,"(47.605701447, -122.318107605)"
760691,2014214414,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/03/2014,07/02/2014,07/03/2014,42XX BLOCK OF S WILLOW ST,S,S2,11101.2003,-122.279441833,47.540668488,"(47.540668488, -122.279441833)"
760692,2014214849,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/03/2014,07/01/2014,07/01/2014,71XX BLOCK OF E GREEN LAKE DR N,J,J3,3600.2024,-122.325737,47.680057526,"(47.680057526, -122.325737)"
760693,2014215176,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/03/2014,07/03/2014,,6XX BLOCK OF NW 79 ST,J,J2,2900.3001,-122.36466217,47.686199188,"(47.686199188, -122.36466217)"
760753,2014211631,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/01/2014,06/30/2014,06/30/2014,43XX BLOCK OF FREMONT AV N,B,B2,4900.4000,-122.350013733,47.659145355,"(47.659145355, -122.350013733)"
760761,2014212038,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/01/2014,06/30/2014,06/30/2014,7XX BLOCK OF SUMMIT AV E,C,C1,6500.2010,-122.325317383,47.625797272,"(47.625797272, -122.325317383)"
760762,2014905557,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/01/2014,06/09/2014,06/09/2014,13XX BLOCK OF STEWART ST,D,D3,7300.2002,-122.330566406,47.618610382,"(47.618610382, -122.330566406)"
760850,2014905590,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/02/2014,07/02/2014,07/02/2014,22XX BLOCK OF WESTLAKE AV,D,D2,7200.1048,-122.338439941,47.618244171,"(47.618244171, -122.338439941)"
760853,2014212878,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/02/2014,07/01/2014,07/01/2014,72XX BLOCK OF E GREEN LAKE DR N,J,J3,4600.1000,-122.325965881,47.68050766,"(47.68050766, -122.325965881)"
760887,2014210177,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/29/2014,06/29/2014,E PIKE ST / HARVARD AV,E,E2,8400.1006,-122.322113037,47.614063263,"(47.614063263, -122.322113037)"
760894,2014210143,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/30/2014,,85XX BLOCK OF GREENWOOD AV N,J,J1,1701.1003,-122.355308533,47.691505432,"(47.691505432, -122.355308533)"
760902,2014905501,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/27/2014,06/30/2014,7XX BLOCK OF N 135 ST,N,N1,401.3000,-122.347862244,47.726863861,"(47.726863861, -122.347862244)"
760904,2014210790,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/25/2014,06/30/2014,107XX BLOCK OF MARINE VIEW DR SW,W,W3,12100.1021,-122.382751465,47.506458282,"(47.506458282, -122.382751465)"
760990,2014212004,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/01/2014,06/26/2014,06/30/2014,N 36 ST / EVANSTON AV N,B,B2,4900.2020,-122.351356506,47.651481628,"(47.651481628, -122.351356506)"
761014,2014905563,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,07/01/2014,06/30/2014,07/01/2014,39XX BLOCK OF WOODLAND PARK AV N,B,B3,5400.4011,-122.344657898,47.654754639,"(47.654754639, -122.344657898)"
761148,2014210123,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/26/2014,06/26/2014,9 AV / SPRING ST,E,E3,8300.1003,-122.328018188,47.609119415,"(47.609119415, -122.328018188)"
761151,2014210210,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/28/2014,06/29/2014,11XX BLOCK OF N 36 ST,B,B3,5400.3016,-122.343353271,47.650539398,"(47.650539398, -122.343353271)"
761156,2014905500,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/30/2014,06/30/2014,60XX BLOCK OF SAND POINT WY NE,U,U3,4100.1011,-122.267601013,47.672481537,"(47.672481537, -122.267601013)"
761173,2014210438,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/30/2014,06/30/2014,06/30/2014,88XX BLOCK OF RAINIER AV S,S,S2,11800.4000,-122.269981384,47.524738312,"(47.524738312, -122.269981384)"
761209,2014209233,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/29/2014,06/29/2014,,58XX BLOCK OF 5 AV NW,B,B2,3400.3003,-122.362930298,47.671615601,"(47.671615601, -122.362930298)"
761326,2014905496,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/29/2014,06/28/2014,06/28/2014,74XX BLOCK OF AURORA AV N,J,J3,2700.4025,-122.344482422,47.683036804,"(47.683036804, -122.344482422)"
761343,2014905519,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/29/2014,06/26/2014,06/27/2014,61XX BLOCK OF NE RADFORD DR,U,U3,4100.1001,-122.259925842,47.674125671,"(47.674125671, -122.259925842)"
761534,2014206277,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/27/2014,06/27/2014,,12XX BLOCK OF E MADISON ST,E,E2,7500.4008,-122.316123962,47.613121033,"(47.613121033, -122.316123962)"
761599,2014205761,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/27/2014,06/26/2014,,14XX BLOCK OF HARVARD AV,E,E2,8400.1009,-122.322105408,47.613525391,"(47.613525391, -122.322105408)"
761649,2014905534,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/28/2014,06/27/2014,06/28/2014,24XX BLOCK OF WESTLAKE AV N,D,D2,6000.1001,-122.342536926,47.640960693,"(47.640960693, -122.342536926)"
761695,2014205016,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/26/2014,06/26/2014,,38XX BLOCK OF CALIFORNIA AV SW,W,W2,9800.5015,-122.386764526,47.569736481,"(47.569736481, -122.386764526)"
761780,2014905455,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/27/2014,06/26/2014,06/26/2014,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321914673,47.708587646,"(47.708587646, -122.321914673)"
761795,2014206623,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/27/2014,06/26/2014,06/27/2014,135XX BLOCK OF LINDEN AV N,N,N2,401.1008,-122.347717285,47.727313995,"(47.727313995, -122.347717285)"
762192,2014202018,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/24/2014,06/24/2014,,4XX BLOCK OF W ROY ST,Q,Q3,7000.2000,-122.362579346,47.625854492,"(47.625854492, -122.362579346)"
762239,2014905402,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/25/2014,06/24/2014,06/24/2014,6XX BLOCK OF NE NORTHLAKE PL,U,U2,5200.2014,-122.321937561,47.654632568,"(47.654632568, -122.321937561)"
762301,2014201148,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/23/2014,06/20/2014,06/21/2014,13XX BLOCK OF 6 AV,M,M3,8200.1021,-122.333099365,47.609653473,"(47.609653473, -122.333099365)"
762305,2014201369,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/23/2014,06/07/2014,06/08/2014,9XX BLOCK OF 17 AV,C,C3,7900.3006,-122.310180664,47.610954285,"(47.610954285, -122.310180664)"
761984,2014203884,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/25/2014,03/01/2014,,5XX BLOCK OF 1 AV W,Q,Q3,7100.2007,-122.358016968,47.623935699,"(47.623935699, -122.358016968)"
762382,2014905395,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/24/2014,06/23/2014,06/24/2014,SW HOLDEN ST / 26 AV SW,F,F1,10701.2022,-122.365821838,47.53370285,"(47.53370285, -122.365821838)"
762427,2014905375,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/24/2014,06/23/2014,06/23/2014,7XX BLOCK OF PIKE ST,M,M2,8200.1011,-122.332801819,47.611839294,"(47.611839294, -122.332801819)"
762478,2014905350,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/23/2014,06/22/2014,06/23/2014,29XX BLOCK OF FRANKLIN AV E,D,D3,6100.3010,-122.323165894,47.647296906,"(47.647296906, -122.323165894)"
762620,2014199858,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/22/2014,,1XX BLOCK OF NW 74 ST,J,J2,2900.2010,-122.359313965,47.682544708,"(47.682544708, -122.359313965)"
762633,2014905341,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/21/2014,06/22/2014,6XX BLOCK OF N 34 ST,B,B2,4900.2023,-122.350524902,47.649707794,"(47.649707794, -122.350524902)"
762635,2014905326,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/21/2014,06/22/2014,18XX BLOCK OF 20 AV,C,C2,7900.5000,-122.306091309,47.617881775,"(47.617881775, -122.306091309)"
762636,2014905331,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/21/2014,06/22/2014,34XX BLOCK OF WALLINGFORD AV N,B,B3,5400.2027,-122.336341858,47.648620605,"(47.648620605, -122.336341858)"
762737,2014905348,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/23/2014,06/21/2014,06/21/2014,7XX BLOCK OF NE NORTHLAKE WY,U,U2,5200.2019,-122.320335388,47.654525757,"(47.654525757, -122.320335388)"
762749,2014200994,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/23/2014,06/22/2014,06/23/2014,E DENNY WY / 18 AV E,C,C2,7600.3012,-122.308837891,47.618507385,"(47.618507385, -122.308837891)"
762755,2014905296,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/21/2014,06/21/2014,06/21/2014,DENNY WY / FAIRVIEW AV N,D,D3,7300.2005,-122.334259033,47.618515015,"(47.618515015, -122.334259033)"
762765,2014905289,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/21/2014,06/19/2014,06/20/2014,92XX BLOCK OF GREENWOOD AV N,J,J1,1701.2004,-122.355369568,47.696933746,"(47.696933746, -122.355369568)"
762866,2014905324,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/17/2014,06/17/2014,42XX BLOCK OF S MEAD ST,R,R3,10300.2009,-122.279029846,47.550434113,"(47.550434113, -122.279029846)"
762867,2014905328,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/22/2014,06/21/2014,06/22/2014,42XX BLOCK OF LATONA AV NE,B,B3,5200.3005,-122.325149536,47.658321381,"(47.658321381, -122.325149536)"
762915,2014905281,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/20/2014,06/20/2014,06/20/2014,79XX BLOCK OF E GREEN LAKE DR N,J,J3,2700.3012,-122.337280273,47.685668945,"(47.685668945, -122.337280273)"
763034,2014199012,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/21/2014,06/21/2014,06/21/2014,2XX BLOCK OF YALE AV N,D,D3,7300.1024,-122.330421448,47.620243073,"(47.620243073, -122.330421448)"
763035,2014905299,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/21/2014,06/16/2014,06/20/2014,5XX BLOCK OF 30 AV E,C,C3,7700.1002,-122.293128967,47.624313354,"(47.624313354, -122.293128967)"
763306,2014195510,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/19/2014,06/18/2014,06/18/2014,9XX BLOCK OF NW 45 ST,B,B2,4700.2075,-122.369689941,47.661468506,"(47.661468506, -122.369689941)"
763311,2014195877,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/19/2014,06/19/2014,,6XX BLOCK OF 4 AV,K,K1,8100.2027,-122.330627441,47.603591919,"(47.603591919, -122.330627441)"
763327,2014905241,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/19/2014,06/19/2014,06/19/2014,45XX BLOCK OF WOODLAND PARK AV N,B,B3,5000.3004,-122.344551086,47.661754608,"(47.661754608, -122.344551086)"
763336,2014905243,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/19/2014,06/14/2014,06/15/2014,7XX BLOCK OF N 77 ST,J,J3,2800.1009,-122.348556519,47.684757233,"(47.684757233, -122.348556519)"
763401,2014194532,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/18/2014,06/18/2014,06/18/2014,7XX BLOCK OF TERRY AV,E,E3,8500.2003,-122.324623108,47.607089996,"(47.607089996, -122.324623108)"
763402,2014194839,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/18/2014,06/10/2014,06/13/2014,9XX BLOCK OF SUMMIT AV E,C,C1,6500.2008,-122.325592041,47.627010345,"(47.627010345, -122.325592041)"
763434,2014194991,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/18/2014,06/18/2014,06/18/2014,12 AV / E MADISON ST,E,E2,7500.4008,-122.316734314,47.612888336,"(47.612888336, -122.316734314)"
763441,2014194589,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/18/2014,06/17/2014,06/17/2014,8XX BLOCK OF MAYNARD AV S,K,K3,9300.1008,-122.325073242,47.595417023,"(47.595417023, -122.325073242)"
763486,2014905242,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/19/2014,06/17/2014,06/19/2014,62XX BLOCK OF NE RADFORD DR,U,U3,4100.1001,-122.259925842,47.674125671,"(47.674125671, -122.259925842)"
763584,2014193676,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/17/2014,06/11/2014,06/17/2014,1XX BLOCK OF NE 51 ST,B,B3,4500.2022,-122.326950073,47.665725708,"(47.665725708, -122.326950073)"
763609,2014905259,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/18/2014,06/09/2014,06/09/2014,97XX BLOCK OF HOLMAN RD NW,J,J1,1702.4002,-122.364051819,47.700717926,"(47.700717926, -122.364051819)"
763711,2014905194,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/17/2014,06/16/2014,06/16/2014,8XX BLOCK OF N 34 ST,B,B2,4900.2032,-122.348579407,47.649414063,"(47.649414063, -122.348579407)"
763717,2014193578,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/17/2014,06/17/2014,06/17/2014,24XX BLOCK OF N NORTHLAKE WY,B,B3,5400.2007,-122.329780579,47.651451111,"(47.651451111, -122.329780579)"
763796,2014905218,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/17/2014,06/17/2014,06/17/2014,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334815979,47.612369537,"(47.612369537, -122.334815979)"
764025,2014905186,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/15/2014,06/08/2014,06/15/2014,34XX BLOCK OF 36 AV S,R,R2,10100.5014,-122.287757874,47.572021484,"(47.572021484, -122.287757874)"
764042,2014190708,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/15/2014,05/29/2014,,3XX BLOCK OF LAKESIDE AV S,G,G3,8900.1006,-122.286506653,47.599372864,"(47.599372864, -122.286506653)"
764224,2014905212,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/14/2014,06/13/2014,06/14/2014,32XX BLOCK OF NE 143 ST,L,L1,100.4003,-122.293106079,47.731948853,"(47.731948853, -122.293106079)"
764329,2014188311,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/13/2014,06/06/2014,06/06/2014,96XX BLOCK OF COLLEGE WY N,N,N3,1900.1021,-122.33505249,47.698677063,"(47.698677063, -122.33505249)"
764378,2016103368,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/25/2016,03/24/2016,03/25/2016,20XX BLOCK OF NW 63 ST,B,B1,3300.4008,-122.383476257,47.674556732,"(47.674556732, -122.383476257)"
764379,2016101379,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/23/2016,03/23/2016,,128XX BLOCK OF AURORA AV N,N,N2,600.1020,-122.344970703,47.722755432,"(47.722755432, -122.344970703)"
764387,2014186816,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/12/2014,05/30/2014,05/30/2014,6XX BLOCK OF PINE ST,M,M2,8200.1002,-122.334815979,47.612369537,"(47.612369537, -122.334815979)"
764404,2014186799,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/12/2014,06/06/2014,,17XX BLOCK OF 1 AV S,O,O1,9300.2059,-122.334197998,47.587165833,"(47.587165833, -122.334197998)"
764480,2016103212,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,03/25/2016,03/17/2016,03/25/2016,1XX BLOCK OF NE 116 ST,L,L1,600.5016,-122.32635498,47.713153839,"(47.713153839, -122.32635498)"
764523,2014185995,2399,1,THEFT-BICYCLE,2300,BIKE THEFT,06/11/2014,06/10/2014,06/10/2014,8XX BLOCK OF HARRISON ST,D,D2,7200.1032,-122.340415955,47.622047424,"(47.622047424, -122.340415955)"
